ID,TÍTULO,PROPRIETÁRIO,ESTADO,SUPORTE,DATA DE INSCRIÇÃO,ÂMBITO,CONTEÚDO,PERIODICIDADE,SITUAÇÃO PP,DATA DA SITUAÇÃO,WEBSITE,DISTRITO SEDE REDAÇÃO,CONCELHO SEDE REDAÇÃO,LOCALIDADE SEDE REDAÇÃO
127055,Nail Couture,Hanna Vasko,Inativo,Papel,2017-11-22,Nacional,Informação Especializada,Quadrimestral,Registo Cancelado,2019-07-22,https://hannavasko.com/categoria-produto/revista-n,Lisboa,Lisboa,Parque das Nações
127056,Diaspora Kids,Olesea Tanasciuc,Inativo,Papel/Online,2017-11-24,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2019-05-06,www.pro-diaspora.com,Lisboa,Odivelas,
127057,Yes Paredes,Instantestrela - Lda,Inativo,Online,2017-11-28,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2020-08-13,www.yesparedes.pt,Porto,Lousada,
127058,Buétnico,Sílvia Milonga Brito Pereira dos Santos,Inativo,Online,2017-11-30,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2025-01-28,https://www.buetnico.org,Lisboa,Sintra,Queluz
127059,Bairro Afonsino,Bairro Afonsino - Associação,Inativo,Papel,2017-11-30,Regional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2021-12-10,,Braga,Guimarães,Guimarães
127060,In The Moment,"Goody - Consultoria, SA",Inativo,Papel,2017-12-05,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2019-02-11,,Lisboa,Lisboa,Lumiar
127061,MAG - Date a Home MAG,"Date a Home, Lda.",Inativo,Online,2017-12-06,Nacional,Informação Especializada,Quadrimestral,Registo Caducado,2018-05-17,www.dateahome.pt,Lisboa,Lisboa,
127062,Canal Leiria,Nuno Tomé das Neves Ferreira,Inativo,Online,2017-12-07,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2020-07-21,www.canalleiria.pt,Leiria,Leiria,
127063,MGF & Ciência,"Associação de Internos, Ex-Internos e Orientadores de Formação em Medicina Geral e Familiar - Miguel Torga",Inativo,Online,2017-12-11,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2025-12-11,"https://mgfciencia,wixsite.com/mgfciencia",Vila Real,Chaves,Chaves
127064,Seamag,"Goody - Consultoria, SA",Inativo,Papel,2017-12-12,Nacional,Informação Especializada,Mensal,Registo Caducado,2018-06-08,,Lisboa,Lisboa,Lumiar
127065,Meios,APIMPRENSA - Associação Portuguesa de Imprensa,Inativo,Papel/Online,2017-12-19,Nacional,Informação Especializada,Mensal,Registo Cancelado,2025-05-15,www.apimprensa.pt,Lisboa,Lisboa,Lisboa
127066,Aquela Máquina,"Medialivre, S.A.",Ativo,Online,2017-12-20,Nacional,Informação Especializada,Diária,Registo Definitivo,2017-12-20,www.aquelamaquina.pt,Lisboa,Lisboa,Lisboa
127067,Paixão Pela Cerveja,"Purplesummer - Media & Events, Unipessoal, Lda.",Inativo,Papel/Online,2017-12-20,Nacional,Informação Especializada,Quadrimestral,Registo Cancelado Oficiosamente,2022-01-19,https://www.revistapaixaopelacerveja.com,Lisboa,Amadora,Amadora
127068,Carzoom,Tiago Miguel Fugas das Neves,Ativo,Online,2017-12-21,Nacional,Informação Especializada,Diária,Registo Definitivo,2017-12-21,www.carzoom.pt,Lisboa,Sintra,Mercês
127069,A Gazeta Musical,Luís Miguel Lopes dos Santos,Inativo,Online,2017-12-21,Nacional,Informação Especializada,Diária,Registo Caducado,2018-04-23,www.gazetamusical.pt,Setúbal,Almada,
127070,Douro na Hora,Liliana Vanessa Vilardouro Machado,Inativo,Online,2017-12-22,Regional,Informação Geral,Diária,Registo Caducado,2018-06-07,www.douronahora.pt,Porto,Vila Nova de Gaia,
127071,Revista de Direito Administrativo,Luis Filipe Fonseca Verde de Sousa,Ativo,Papel,2017-12-27,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2017-12-27,,Lisboa,Lisboa,Lisboa
127072,Bancada.pt,"Agora Sonha, Lda.",Inativo,Online,2017-12-28,Nacional,Informação Especializada,Diária,Registo Caducado,2018-09-03,www.bancada.pt,Lisboa,Lisboa,
127073,Motorcycle Sports,Full Fixtures Unipessoal Lda,Inativo,Online,2018-01-11,Nacional,Informação Especializada,Diária,Registo Caducado,2018-07-24,www.motorcyclesports.pt,Lisboa,Oeiras,
127074,Auto Mais,"MMG Media, Unipessoal, Lda.",Ativo,Online,2018-01-12,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-01-12,www.automais.pt,Setúbal,Alcochete,São Francisco
127075,AçoresExpresso,João Edgardo Candeias Vieira,Inativo,Online,2018-01-12,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2023-09-19,http://acoresnews.com,Ilha Terceira,Angra do Heroísmo,São Mateus
127076,Paivense,Fabiano de Abreu Rodrigues,Ativo,Online,2018-01-15,Regional,Informação Geral,Diária,Registo Definitivo,2018-01-15,www.paivense.pt,Aveiro,Castelo de Paiva,Bairros
127077,Correio do Cartaxo,Vítor Paulo Leitão Ferreira de Melo,Ativo,Papel/Online,2018-01-15,Regional,Informação Geral,Semestral,Registo Definitivo,2018-01-15,www.correiodocartaxo.pt,Lisboa,Azambuja,Azambuja
127078,Portugalis,"Quarkcore, Unipessoal, Lda.",Inativo,Online,2018-01-16,Nacional,Informação Especializada,Diária (dias úteis),Registo Cancelado,2025-03-07,www.portugalis.pt,Lisboa,Lisboa,Lisboa
127079,Portugal de Amanhã,Josué Rodrigues Gonçalves Pedro,Inativo,Online,2018-01-17,Nacional,Informação Geral,Semanal,Registo Caducado,2018-06-08,www.otrop.pt,Santarém,Torres Novas,Outeiro Grande - Assentis
127080,100% DEEJAY,Ivo Daniel Pereira Moreira,Inativo,Online,2018-01-19,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2025-07-25,www.deejay.pt,Évora,Estremoz,Estremoz
127081,Paleo XXI,Vanessa Joana Chaveiro Fonseca,Inativo,Papel,2018-01-22,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2025-09-04,,Lisboa,Mafra,Póvoa da Galega
127082,Quem é Quem na Arquitectura e Engenharia,"Work Media - Comunicação, SA",Inativo,Papel,2018-01-23,Nacional,Informação Especializada,Anual,Registo Caducado,2018-04-17,www.anteprojectos.com.pt,Lisboa,Lisboa,
127083,CNS TV O Canal de Matosinhos,"Domínios Fragmentos, Unipessoal, Lda.",Inativo,Online,2018-01-24,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2020-08-13,Http://cnstv.pt/,Porto,Matosinhos,Senhora da Hora
127084,Grupo da Imaculada,Fundação Apostolado do Imaculado Coração de Maria,Ativo,Papel,2018-01-24,Nacional,Doutrinária,Trimestral,Registo Definitivo,2018-01-24,www.grupodaimaculada.com,Santarém,Ourém,Cova da Iria
,Boletim Informativo - União de Freguesias de Apúlia e Fão,União de Freguesias de Apúlia e Fão,Inativo,Papel,2018-01-29,Regional,Informação Geral,Trimestral,Anotação Cancelada Oficiosamente,2019-09-17,,Braga,Esposende,
127085,Jornal de Albergaria,Paulo Jonas Ferreira Simões,Ativo,Papel/Online,2018-02-01,Regional,Informação Geral,Quinzenal,Registo Definitivo,2018-02-01,https://www.jornaldealbergaria.pt,Aveiro,Albergaria-a-Velha,Albergaria-A-Velha
127086,Expresso de Penafiel,"Digitâmega, Unipessoal, Lda.",Inativo,Online,2018-02-05,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2023-12-21,https://www.expressodepenafiel.pt,Porto,Felgueiras,Macieira da Lixa
127087,Amor à Camisola,Duarte Nuno Joaquim Gomes,Inativo,Papel/Online,2018-02-06,Regional,Informação Especializada,Bimestral,Registo Cancelado,2022-11-28,https://www.amoracamisola.net,Lisboa,Lourinhã,Vimeiro
127088,Noventa minutos - dentro e fora de campo,Gonçalo André Durães,Inativo,Papel/Online,2018-02-07,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2019-05-10,www.noventaminutos.pt,Lisboa,Lisboa,
127794,Areeiro Primeiro,Junta de Freguesia do Areeiro,Inativo,Papel,2018-02-08,Regional,Informação Geral,Trimestral,Registo Cancelado Oficiosamente,2023-01-16,,Lisboa,Lisboa,Lisboa
127089,Região Centro - A sua terra ao pormenor,Maria Salomé Varela de Oliveira Pessoa,Inativo,Online,2018-02-12,Regional,Informação Geral,Diária,Registo Caducado,2018-08-17,www.regiaocentro.pt,Leiria,Pombal,
127090,House Details Architecture,"Clara & Costa, Limitada.",Inativo,Papel,2018-02-15,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2025-09-29,,Lisboa,Lisboa,Lisboa
127091,O Servo de Deus Padre Cruz,Causa de Beatificação e Canonização do Servo de Deus Padre Francisco da Cruz S.J.,Ativo,Papel/Online,2018-02-15,Nacional,Doutrinária,3 x ano,Registo Definitivo,2018-02-15,www.padrecruz.org,Lisboa,Lisboa,Lisboa
127092,Notícias do Parque,"Central Park - Produção de Texto e Imagem, Lda.",Ativo,Papel/Online,2018-02-20,Regional,Informação Geral,Bimestral,Registo Definitivo,2018-02-20,www.noticiasdoparque.com,Lisboa,Lisboa,Lisboa
127093,Regiãonline,Raquel Martins da Silva Filipe,Ativo,Online,2018-02-26,Regional,Informação Especializada,Diária,Registo Definitivo,2018-02-26,www.regiaonline.pt,Lisboa,Sintra,Algueirão
127094,DATnews,"Editora Trinta - Por - Uma - Linha, Lda.",Inativo,Online,2018-03-05,Nacional,Informação Especializada,Diária,Registo Cancelado,2021-11-15,www.datnews.pt,Porto,Porto,Porto
127095,Tribuna Desportiva,"Mensagem Vitalícia - Consultoria Desportiva, Lda.",Ativo,Papel,2018-03-05,Regional,Informação Especializada,Semanal,Registo Definitivo,2018-03-05,,Castelo Branco,Covilhã,Covilhã
127096,Periferia,Voz em Rede - Associação Promotora da Inclusão Social,Inativo,Online,2018-03-05,Nacional,Informação Geral,Diária,Registo Cancelado,2020-08-13,www.periferia.net,Viana do Castelo,Valença,
127097,Gestão Empresarial,"Sílabas Pertinentes, Unipessoal, Lda.",Inativo,Papel/Online,2018-03-05,Nacional,Informação Especializada,Mensal,Registo Cancelado,2026-03-25,www.gestaoempresarial.eu,Porto,Vila do Conde,Mindelo
127098,Pus-Fuk,Artur Diogo Caldeira Serrano,Inativo,Papel,2018-03-06,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2019-12-09,,Coimbra,Coimbra,Eiras
127099,Graças do Padre Cruz SJ,Causa de Beatificação e Canonização do Servo de Deus Padre Francisco da Cruz S.J.,Ativo,Papel/Online,2018-03-07,Nacional,Doutrinária,Semestral,Registo Definitivo,2018-03-07,www.padrecruz.org,Lisboa,Lisboa,Lisboa
127100,Pais Educar Cuidar Brincar,"Goody - Consultoria, SA",Inativo,Papel,2018-03-08,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2019-02-11,,Lisboa,Lisboa,
127101,Notícias CAP,Confederação dos Agricultores de Portugal - CAP,Ativo,Online,2018-03-09,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-03-09,www.cap.pt,Lisboa,Lisboa,Lisboa
127102,MAGG,"Creative Ninjas, Lda.",Ativo,Online,2018-03-12,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-03-12,https://magg.sapo.pt/,Lisboa,Lisboa,Lisboa
127103,Welectric,"Edições Vintage, Lda",Ativo,Online,2018-03-13,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-03-13,www.wattson.pt,Lisboa,Loures,Vila de Rei
127104,Auto Drive,"Be The Drive, Lda.",Ativo,Papel/Online,2018-03-14,Nacional,Informação Especializada,Mensal,Registo Definitivo,2018-03-14,www.auto-drive.pt,Lisboa,Lisboa,Lisboa
127105,Pressnet,José Manuel Gomes de Carvalho,Ativo,Online,2018-03-15,Nacional,Informação Geral,Diária,Registo Definitivo,2018-03-15,www.pressnet.pt,Braga,Braga,Braga
127106,Essential Business,"Open Media Europe - Sociedade Editora, S.A.",Ativo,Papel/Online,2018-03-19,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2018-03-19,www.essentialbusiness.net,Lisboa,Lisboa,Lisboa
127107,Scuba-people,Christophe Jean Siva Chellapermal,Inativo,Online,2018-03-22,Nacional,Informação Especializada,12x ano,Registo Cancelado Oficiosamente,2026-01-06,www.scuba-people.com,Lisboa,Lisboa,Lisboa
,Jornal Repórter,Escola Superior de Educação - Instituto Politécnico de Setúbal,Inativo,Online,2018-03-23,Regional,Informação Especializada,Bianual,Anotação Cancelada Oficiosamente,2021-09-23,www.ese.ips.pt,Setúbal,Setúbal,Estefanilha
127108,TVPoejo,José Helder Peres Serrano,Inativo,Online,2018-03-27,Regional,Informação Geral,Diária,Registo Cancelado,2020-06-29,https://tvpoejo-com.webnode.pt/,Beja,Almodôvar,
127109,Esposende Semanário,"MEDIACOM - Multimédia, Unipessoal, Lda.",Inativo,Papel/Online,2018-03-28,Regional,Informação Geral,Semanal,Registo Cancelado Oficiosamente,2020-12-29,,Braga,Esposende,Esposende
127110,Coimbra Coolectiva,Cool - Associação Coimbra Coolectiva - Jornalismo de Soluções,Ativo,Online,2018-03-28,Regional,Informação Geral,Semestral,Registo Definitivo,2018-03-28,https://coimbracoolectiva.pt/,Coimbra,Coimbra,Coimbra
127111,Forever Young,"Multipublicações - Edição, Publicação de Informação e Prestação de Serviços de Comunicação, Lda",Ativo,Online,2018-03-29,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-03-29,https://foreveryoung.sapo.pt/,Lisboa,Lisboa,Lisboa
127112,Ecos de Barroso,Manuel Afonso Machado,Ativo,Online,2018-03-29,Regional,Informação Geral,Mensal,Registo Definitivo,2018-03-29,https://ecosdebarroso.com,Vila Real,Montalegre,Vila Nova
127113,Wonder Go Travel Magazine,Fernando Bombarda Borges,Ativo,Online,2018-04-03,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2018-04-03,https://issuu.com/wondergomagazine,Lisboa,Odivelas,Pontinha
127114,Folha de Viana,Luis Henrique Gonçalves Oliveira,Inativo,Papel/Online,2018-04-04,Regional,Informação Geral,Quinzenal,Registo Caducado,2018-09-03,www.folhadeviana.pt,Viana do Castelo,Viana do Castelo,
127115,AVAMO - Boletim Informativo,AVAMO - Associação de Veículos Antigos Motorizados de Odivelas,Inativo,Papel,2018-04-04,Regional,Informação Especializada,Bimestral,Registo Cancelado,2020-09-22,,Lisboa,Odivelas,Ramada
127116,sinalAberto,"Desalinha, Associação de Conteúdos",Ativo,Online,2018-04-06,Nacional,Informação Geral,Bissemanal,Registo Definitivo,2018-04-06,https://www.sinalaberto.pt/,Coimbra,Coimbra,Coimbra
127117,Expresso da Lezíria,Maria do Carmo Bica,Inativo,Papel,2018-04-06,Regional,Informação Geral,Quinzenal,Registo Cancelado Oficiosamente,2020-12-28,,Lisboa,Lisboa,Lisboa
127118,Nos Passos da Fé,"Empresa de Comunicação Infinita, Unipessoal, Lda.",Inativo,Papel,2018-04-12,Nacional,Doutrinária,Trimestral,Registo Cancelado,2021-01-29,,Setúbal,Almada,Almada
127119,Fumaça,Verdes Memórias - Associação,Ativo,Online,2018-04-18,Nacional,Informação Geral,Mensal,Registo Definitivo,2018-04-18,https://www.fumaca.pt,Lisboa,Lisboa,Lisboa
127120,Gridigital,Alexandra Cristina Guerreiro Palma Borges,Inativo,Online,2018-04-19,Nacional,Informação Geral,Bienal,Registo Cancelado Oficiosamente,2025-01-16,https://www.gridigital.pt,Lisboa,Lisboa,Lisboa
127121,Manifesto Temas Sociais e Políticos,Fórum Manifesto-  Centro de Estudos Sociais e Políticos,Ativo,Papel,2018-04-23,Nacional,Doutrinária,Semestral,Registo Definitivo,2018-04-23,,Lisboa,Lisboa,Lisboa
127122,Sou Cientista,"Goody - Consultoria, SA",Inativo,Papel,2018-04-23,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2019-02-11,,Lisboa,Lisboa,
127123,Gadget Especial FOTO,"Editorial Grupo V - Portugal, Lda",Inativo,Papel,2018-04-23,Nacional,Informação Especializada,Semestral,Registo Caducado,2018-10-08,,Lisboa,Lisboa,
127124,A Voz da Feira,"Words Wizard, Lda.",Ativo,Online,2018-05-03,Regional,Informação Geral,Diária (dias úteis),Registo Definitivo,2021-01-25,https://avozdeterrasdesantamaria.sapo.pt/,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
127125,OMD - Revista da Ordem dos Médicos Dentistas,Ordem dos Médicos Dentistas,Ativo,Papel/Online,2018-05-04,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2018-05-04,https://www.omd.pt,Porto,Porto,Porto
127126,European Chinese Businessmen,"Clube de Ouro Europa - Consultadoria e Planeamento, Lda.",Inativo,Papel/Online,2018-05-04,Nacional,Informação Geral,Trimestral,Registo Caducado,2018-10-08,,Lisboa,Lisboa,
127127,Jornal AVV,"Virgu, Unipessoal, Lda.",Inativo,Online,2018-05-04,Regional,Informação Geral,Diária,Registo Cancelado,2020-05-26,www.avv.pt,Viana do Castelo,Arcos de Valdevez,
127128,City Magazine,"Interlocal - Comunicação, Lda.",Inativo,Papel,2018-05-07,Regional,Informação Geral,Mensal,Registo Caducado,2018-10-08,,Braga,Guimarães,Atouguia
127129,Infância na Europa Hoje,APEI - Associação dos Profissionais de Educação de Infância,Ativo,Papel,2018-05-08,Nacional,Informação Especializada,Anual,Registo Definitivo,2022-10-27,www.apei.pt,Lisboa,Lisboa,Lisboa
127130,Estrategizando,"Adivinhas da Cidade - Unipessoal, Lda.",Ativo,Online,2018-05-08,Nacional,Informação Geral,Diária,Registo Definitivo,2018-05-08,https://www.estrategizando.pt,Lisboa,Lisboa,Lisboa
127131,Dia 15,"Média15 - Edição, Publicação de Informação e Prestação de Serviços de Comunicação, S.A.",Inativo,Papel/Online,2018-05-09,Nacional,Informação Geral,Mensal,Registo Cancelado,2019-11-07,www.dia15.pt,Lisboa,Lisboa,
127132,RaioX,"Alfa Gama Beta, Lda.",Ativo,Online,2018-05-10,Nacional,Informação Especializada,Mensal,Registo Definitivo,2018-05-10,www.raiox.pt,Lisboa,Odivelas,Ramada
127133,Radar Vip,Geraldo Henrique Lopes Gomes,Inativo,Papel/Online,2018-05-10,Nacional,Informação Geral,Bimestral,Registo Cancelado Oficiosamente,2019-12-02,www.radarvip.com,Lisboa,Lisboa,
127134,Auto Mag,"Papertigers, Lda.",Inativo,Papel,2018-05-11,Nacional,Informação Especializada,Semanal,Registo Cancelado Oficiosamente,2019-05-29,http://www.automag.pt,Lisboa,Sintra,
127135,Jornal Concelho de Palmela,"Pressworld - Meios de Comunicação & Informação, Unipessoal, Lda.",Inativo,Papel,2018-05-16,Regional,Informação Geral,Semanal,Registo Cancelado Oficiosamente,2022-07-26,,Setúbal,Palmela,Venda do Alcaide
127136,A Cabine - Cultura Eletrónica Portuguesa,Daniel Moniz Duque,Ativo,Online,2018-05-17,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-05-17,https://acabine.pt,Porto,Valongo,Alfena
127137,Revista MA,AEFAUP - Associação de Estudantes da Faculdade de Arquitectura da Universidade do Porto,Ativo,Online,2018-05-17,Nacional,Informação Especializada,Anual,Registo Definitivo,2025-12-23,https://revistama.cargo.site,Porto,Porto,Porto
127138,Visão Saúde,"Trust In News, Unipessoal, Lda.",Ativo,Papel/Online,2018-05-17,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2018-05-17,www.visao.pt,Lisboa,Oeiras,Porto Salvo
127139,Info24,"Peoplecorp-Ad, Lda.",Inativo,Online,2018-05-17,Nacional,Informação Geral,Diária,Registo Caducado,2018-10-10,www.info24.pt,Lisboa,Lisboa,
127140,Iberian.Property,"Imoedições - Edições Periódicas e Multimédia, Lda.",Ativo,Papel/Online,2018-05-17,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2018-05-17,www.iberian.property,Porto,Porto,Porto
127141,OralMED Saúde,"Saudável Repetição - Gestão e Serviços, Lda.",Inativo,Papel/Online,2018-05-24,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2019-04-30,www.oralmed.pt,Lisboa,Lisboa,
127142,Diário Rural,"Diário Rural, Unipessoal, Lda.",Inativo,Online,2018-05-29,Nacional,Informação Especializada,Irregular,Registo Cancelado Oficiosamente,2020-08-31,www.diariorural.pt,Lisboa,Lisboa,
127145,Plataforma,"Global Notícias - Media Group, S.A.",Inativo,Online,2018-05-30,Nacional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2022-05-16,www.plataformamedia.com,Lisboa,Lisboa,Lisboa
127146,Tâmega.TV,Carlos Manuel Ribeiro Moura,Ativo,Online,2018-05-30,Regional,Informação Geral,Diária,Registo Definitivo,2018-05-30,www.tamega.tv,Porto,Amarante,Amarante
127147,Security Magazine - Revista dos profissionais de segurança,Rita Simões de Sousa,Ativo,Online,2018-06-11,Nacional,Informação Especializada,Semanal,Registo Definitivo,2018-06-11,www.securitymagazine.pt,Setúbal,Montijo,Montijo
127148,Sea Revista Oficial,"Goody - Consultoria, SA",Inativo,Papel,2018-06-11,Nacional,Informação Especializada,Bimestral,Registo Caducado,2018-11-22,,Lisboa,Lisboa,
127149,Empreendedores,"Letrasímpares, Lda.",Inativo,Online,2018-06-12,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2020-09-21,www.empreendedores.com.pt,Lisboa,Lisboa,
127150,Observa Magazine,"Amostra de Letras, Lda.",Inativo,Online,2018-06-12,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2021-07-28,https://observamagazine.pt,Porto,Matosinhos,Lavra
127151,Diário Digital Castelo Branco,"CV Baleiras, Comunicação, Lda.",Ativo,Online,2018-06-14,Regional,Informação Geral,Diária,Registo Definitivo,2018-06-14,www.diariodigitalcastelobranco.pt,Castelo Branco,Castelo Branco,Castelo Branco
127152,O Comércio de Massamá e Monte Abraão,Paula Cristina dos Santos Nogueira Costa,Inativo,Online,2018-06-14,Regional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2021-08-16,https://ocomercio.net,Lisboa,Sintra,Massamá
127153,The Panorama News,Daniel António Encarnação Morgado,Inativo,Online,2018-06-19,Nacional,Informação Especializada,Diária,Registo Cancelado,2020-04-28,https://thepanorama.news/,Lisboa,Loures,
127154,"e3 - Revista de Economia, Empresas e Empreendedores na CPLP","Ponte Editora, Sociedade Unipessoal, Lda.",Ativo,Online,2018-06-19,Nacional,Informação Especializada,Semestral,Registo Definitivo,2018-06-19,https://revistas.ponteditora.org/index.php/e3,Ilha da Madeira,Funchal,Funchal
127155,Jornal de Cinfães,"O Gaiense - Comunicação  Eventos, Unipessoal, Lda",Inativo,Papel,2018-06-21,Regional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2019-07-22,,Porto,Vila Nova de Gaia,
127156,A nossa PRIMA,"Trust In News, Unipessoal, Lda.",Ativo,Papel/Online,2018-06-28,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2018-06-28,,Lisboa,Oeiras,Porto Salvo
127157,A Pátria - Jornal da Comunidade Científica de Língua Portuguesa,"Ponte Editora, Sociedade Unipessoal, Lda.",Ativo,Online,2018-06-28,Nacional,Informação Especializada,Semanal,Registo Definitivo,2018-06-28,http://apatria.org/,Ilha da Madeira,Funchal,Funchal
127158,Revista Carros Comerciais & Pesados,"Editorial Grupo V - Portugal, Lda",Inativo,Papel,2018-07-16,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2022-12-06,,Lisboa,Lisboa,Lisboa
127159,DN Life,"Global Notícias - Media Group, S.A.",Inativo,Online,2018-07-16,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2022-03-15,www.life.dn.pt,Lisboa,Lisboa,Lisboa
127160,Evasões 360º,"Global Notícias - Media Group, SA",Inativo,Online,2018-07-16,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2020-08-25,www.evasoes.pt,Lisboa,Lisboa,
127161,HR - Hotelaria Restauração - Equipamentos/Serviços,"Sogae - Editora, Lda.",Inativo,Papel,2018-07-16,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2019-01-02,,Lisboa,Lisboa,
127162,DN Ócio,"Global Notícias - Media Group, S.A.",Inativo,Online,2018-07-16,Nacional,Informação Especializada,Diária,Registo Cancelado,2021-12-27,www.ocio.dn.pt,Lisboa,Lisboa,Lisboa
127163,Notícias de Coração,Santa Casa da Misericórdia de Portimão,Inativo,Papel,2018-07-16,Regional,Informação Geral,Bimensal,Registo Cancelado Oficiosamente,2021-06-01,,Faro,Portimão,Portimão
127164,Notícias da Região,"Rede Regional de Radiodifusão RCI, Lda.",Inativo,Papel/Online,2018-07-16,Regional,Informação Geral,Quinzenal,Registo Caducado,2018-12-03,http://www.noticiasdaregiao.pt,Viseu,Viseu,
127165,Fair Play,João Carlos de Oliveira Bastos,Ativo,Online,2018-07-16,Nacional,Informação Especializada,Semanal,Registo Definitivo,2018-07-16,www.fairplay.pt,Lisboa,Lisboa,Lisboa
127166,ANEFA,"ANEFA - Associação Nacional de Empresas Florestais, Agrícolas e do Ambiente",Ativo,Papel/Online,2018-07-16,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2018-07-16,www.anefa.pt,Lisboa,Loures,Sacavém
127167,Portuguese Journal of Public Health,Universidade Nova de Lisboa,Ativo,Online,2018-07-20,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2018-07-20,https://karger.com/PJP,Lisboa,Lisboa,Lisboa
127168,LOURESmagazineODIVELAS,"Artur Lucena, Unipessoal, Lda.",Ativo,Papel,2018-07-20,Regional,Informação Geral,Mensal,Registo Definitivo,2018-07-20,,Lisboa,Odivelas,Ramada
127169,Ecclesia,Secretariado Nacional das Comunicações Sociais,Ativo,Online,2018-07-26,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-07-26,www.agencia.ecclesia.pt,Lisboa,Lisboa,Lisboa
127170,DN Insider,"Global Notícias - Media Group, S.A.",Inativo,Online,2018-07-27,Nacional,Informação Especializada,Diária,Registo Cancelado,2022-05-12,www.insider.dn.pt,Lisboa,Lisboa,Lisboa
127171,BFF BEST FRIENDS FOREVER,"Goody - Consultoria, SA",Inativo,Papel,2018-07-30,Nacional,Informação Especializada,Mensal,Registo Caducado,2018-12-17,,Lisboa,Lisboa,
127172,"JSPIR - Journal of Surgery, Periodontology and Implant Research","SPIRC - I&D, Lda.",Inativo,Online,2018-08-06,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2024-12-04,www.spi-researchcentre.com,Porto,Porto,Porto
127701,Lagos - Revista Municipal,Município de Lagos,Ativo,Papel/Online,2018-08-07,Regional,Informação Especializada,Quadrimestral,Registo Definitivo,2023-03-21,www.cm-lagos.pt,Faro,Lagos,Lagos
127173,Drive,Lease Plan Portugal - Comércio e Aluguer de Automóveis e Equipamentos Unip. Lda.,Inativo,Papel,2018-08-08,Nacional,Informação Especializada,Semestral,Registo Cancelado,2020-11-17,vera.moser@leaseplan.com,Lisboa,Oeiras,Porto Salvo
127174,ÉSucesso,"VIP Sucesso, Lda.",Inativo,Papel,2018-08-08,Nacional,Informação Especializada,Mensal,Registo Caducado,2018-12-17,,Santarém,Santarém,
127175,Lusomotores,"Lusosaber - Informação e Comunicação, Unipessoal, Lda.",Ativo,Online,2018-08-16,Nacional,Informação Especializada,Semanal,Registo Definitivo,2018-08-16,www.lusomotores.com,Lisboa,Sintra,Casal da Barota
127176,MINHA,"Empresa do Diário do Minho, Lda",Ativo,Papel/Online,2018-09-27,Regional,Informação Especializada,Mensal,Registo Definitivo,2018-09-27,www.revistaminha.pt,Braga,Braga,Braga
